#parent	child	edge_length
ko00199	K10528	1
00592 alpha-Linolenic acid metabolism	K18858	1
00592 alpha-Linolenic acid metabolism	K00224	1
00592 alpha-Linolenic acid metabolism	K10529	1
ko01004	K00507	1
ko01004	K22769	1
09103 Lipid metabolism	01040 Biosynthesis of unsaturated fatty acids	1
01040 Biosynthesis of unsaturated fatty acids	K22770	1
ko01004	K10256	1
01040 Biosynthesis of unsaturated fatty acids	K23006	1
01040 Biosynthesis of unsaturated fatty acids	K22993	1
ko01004	K10224	1
ko01004	K10804	1
ko01004	K10805	1
ko01004	K10806	1
00230 Purine metabolism	K13988	1
00740 Riboflavin metabolism	K01515	1
00230 Purine metabolism	K13987	1
00740 Riboflavin metabolism	K18453	1
00230 Purine metabolism	K08312	1
ko01002	K00764	1
01523 Antifolate resistance	K11787	1
00230 Purine metabolism	K11788	1
00230 Purine metabolism	K01945	1
00230 Purine metabolism	K13713	1
00670 One carbon pool by folate	K00601	1
00670 One carbon pool by folate	K11175	1
00670 One carbon pool by folate	K01492	1
00230 Purine metabolism	K08289	1
00230 Purine metabolism	K01952	1
00230 Purine metabolism	K23269	1
00230 Purine metabolism	K23264	1
00470 D-Amino acid metabolism	K23265	1
00230 Purine metabolism	K23270	1
00230 Purine metabolism	K01933	1
00230 Purine metabolism	K01587	1
00230 Purine metabolism	K11808	1
00230 Purine metabolism	K01589	1
00230 Purine metabolism	K01588	1
00230 Purine metabolism	K01923	1
00250 Alanine, aspartate and glutamate metabolism	K01756	1
ko04147	K00602	1
00230 Purine metabolism	K06863	1
00230 Purine metabolism	K11176	1
ko04147	K00759	1
00760 Nicotinate and nicotinamide metabolism	K01081	1
ko00537	K19970	1
00760 Nicotinate and nicotinamide metabolism	K11751	1
00760 Nicotinate and nicotinamide metabolism	K03787	1
00760 Nicotinate and nicotinamide metabolism	K02566	1
00760 Nicotinate and nicotinamide metabolism	K18550	1
00230 Purine metabolism	K20881	1
00230 Purine metabolism	K00892	1
09104 Nucleotide metabolism	00240 Pyrimidine metabolism	1
00240 Pyrimidine metabolism	K22026	1
00760 Nicotinate and nicotinamide metabolism	K03783	1
00760 Nicotinate and nicotinamide metabolism	K03784	1
00240 Pyrimidine metabolism	K09913	1
00270 Cysteine and methionine metabolism	K05810	1
00230 Purine metabolism	K01239	1
00240 Pyrimidine metabolism	K25589	1
09111 Xenobiotics biodegradation and metabolism	00983 Drug metabolism - other enzymes	1
00983 Drug metabolism - other enzymes	K00760	1
ko03016	K15780	1
00230 Purine metabolism	K19836	1
ko04147	K00088	1
ko04131	K00940	1
00240 Pyrimidine metabolism	K18533	1
ko04090	K01510	1
00240 Pyrimidine metabolism	K14641	1
00240 Pyrimidine metabolism	K14642	1
00230 Purine metabolism	K01529	1
00240 Pyrimidine metabolism	K12304	1
04142 Lysosome	K12305	1
00240 Pyrimidine metabolism	K01511	1
ko03019	K16855	1
00983 Drug metabolism - other enzymes	K01519	1
00230 Purine metabolism	K00769	1
00230 Purine metabolism	K03816	1
ko04147	K00106	1
00230 Purine metabolism	K00087	1
00230 Purine metabolism	K13479	1
00230 Purine metabolism	K13480	1
00230 Purine metabolism	K13481	1
00230 Purine metabolism	K13482	1
00230 Purine metabolism	K11177	1
00230 Purine metabolism	K11178	1
00230 Purine metabolism	K13483	1
00240 Pyrimidine metabolism	K01518	1
ko01002	K01951	1
00230 Purine metabolism	K00364	1
00230 Purine metabolism	K01487	1
00230 Purine metabolism	K00942	1
ko03400	K00525	1
ko03400	K00526	1
ko03400	K10807	1
ko03400	K10808	1
00240 Pyrimidine metabolism	K00527	1
00240 Pyrimidine metabolism	K00524	1
00240 Pyrimidine metabolism	K21636	1
00230 Purine metabolism	K01129	1
00240 Pyrimidine metabolism	K07023	1
00240 Pyrimidine metabolism	K08722	1
00240 Pyrimidine metabolism	K06952	1
00230 Purine metabolism	K00904	1
00230 Purine metabolism	K15518	1
00230 Purine metabolism	K25641	1
00240 Pyrimidine metabolism	K00893	1
00240 Pyrimidine metabolism	K05961	1
00230 Purine metabolism	K21138	1
09182 Protein families: genetic information processing	ko03009	1
ko03009	K01139	1
00230 Purine metabolism	K01514	1
00230 Purine metabolism	K01524	1
00230 Purine metabolism	K00951	1
00230 Purine metabolism	K07816	1
09149 Aging	04213 Longevity regulating pathway - multiple species	1
04213 Longevity regulating pathway - multiple species	K01768	1
02026 Biofilm formation - Escherichia coli	K05851	1
00230 Purine metabolism	K05873	1
09176 Drug resistance: antineoplastic	01522 Endocrine resistance	1
01522 Endocrine resistance	K08041	1
01522 Endocrine resistance	K08042	1
01522 Endocrine resistance	K08043	1
01522 Endocrine resistance	K08044	1
01522 Endocrine resistance	K08045	1
01522 Endocrine resistance	K08046	1
01522 Endocrine resistance	K08047	1
01522 Endocrine resistance	K08048	1
01522 Endocrine resistance	K08049	1
04714 Thermogenesis	K11265	1
ko02042	K11029	1
ko02042	K22944	1
09159 Environmental adaptation	04713 Circadian entrainment	1
04713 Circadian entrainment	K12318	1
04713 Circadian entrainment	K12319	1
09181 Protein families: metabolism	ko01001	1
ko01001	K12320	1
ko01001	K12321	1
ko01001	K12322	1
00230 Purine metabolism	K22600	1
ko01001	K12323	1
ko01001	K12324	1
00230 Purine metabolism	K01769	1
00230 Purine metabolism	K01120	1
09160 Human Diseases	09165 Substance dependence	1
09165 Substance dependence	05032 Morphine addiction	1
05032 Morphine addiction	K13755	1
05032 Morphine addiction	K18283	1
05032 Morphine addiction	K19021	1
05032 Morphine addiction	K13296	1
09132 Signal transduction	04022 cGMP-PKG signaling pathway	1
04022 cGMP-PKG signaling pathway	K13762	1
09150 Organismal Systems	09157 Sensory system	1
09157 Sensory system	04744 Phototransduction	1
04744 Phototransduction	K08718	1
04744 Phototransduction	K13756	1
00230 Purine metabolism	K13757	1
ko04131	K13758	1
04744 Phototransduction	K13759	1
00230 Purine metabolism	K13760	1
00230 Purine metabolism	K13763	1
00230 Purine metabolism	K13761	1
05032 Morphine addiction	K18438	1
04934 Cushing syndrome	K13298	1
00250 Alanine, aspartate and glutamate metabolism	K01939	1
00230 Purine metabolism	K01490	1
00230 Purine metabolism	K00856	1
00230 Purine metabolism	K10353	1
00240 Pyrimidine metabolism	K15519	1
09163 Immune disease	05340 Primary immunodeficiency	1
05340 Primary immunodeficiency	K01488	1
00230 Purine metabolism	K19572	1
00230 Purine metabolism	K01241	1
00240 Pyrimidine metabolism	K06966	1
00230 Purine metabolism	K01486	1
00230 Purine metabolism	K21053	1
00240 Pyrimidine metabolism	K01119	1
00760 Nicotinate and nicotinamide metabolism	K08693	1
00240 Pyrimidine metabolism	K09769	1
00240 Pyrimidine metabolism	K24670	1
ko04147	K00939	1
ko03009	K18532	1
00230 Purine metabolism	K00944	1
09157 Sensory system	04742 Taste transduction	1
04742 Taste transduction	K01509	1
09108 Metabolism of cofactors and vitamins	00730 Thiamine metabolism	1
00730 Thiamine metabolism	K06928	1
00770 Pantothenate and CoA biosynthesis	K04765	1
05032 Morphine addiction	K13293	1
05032 Morphine addiction	K18436	1
04934 Cushing syndrome	K18437	1
00230 Purine metabolism	K13294	1
02025 Biofilm formation - Pseudomonas aeruginosa	K03651	1
09162 Cancer: specific types	05223 Non-small cell lung cancer	1
05223 Non-small cell lung cancer	K01522	1
00230 Purine metabolism	K18424	1
00230 Purine metabolism	K19710	1
00230 Purine metabolism	K01525	1
00230 Purine metabolism	K18445	1
09110 Biosynthesis of other secondary metabolites	00232 Caffeine metabolism	1
00232 Caffeine metabolism	K00365	1
00232 Caffeine metabolism	K16838	1
00230 Purine metabolism	K16839	1
00230 Purine metabolism	K22879	1
ko02000	K07127	1
ko02000	K13484	1
00230 Purine metabolism	K19964	1
00230 Purine metabolism	K13485	1
00230 Purine metabolism	K16840	1
00230 Purine metabolism	K16841	1
00230 Purine metabolism	K01466	1
00230 Purine metabolism	K16842	1
00230 Purine metabolism	K01477	1
ko01002	K02083	1
00230 Purine metabolism	K24871	1
ko01007	K00839	1
00230 Purine metabolism	K14977	1
00230 Purine metabolism	K18151	1
00230 Purine metabolism	K01483	1
00230 Purine metabolism	K16856	1
09111 Xenobiotics biodegradation and metabolism	00791 Atrazine degradation	1
00791 Atrazine degradation	K01427	1
09171 Infectious disease: bacterial	05120 Epithelial cell signaling in Helicobacter pylori infection	1
05120 Epithelial cell signaling in Helicobacter pylori infection	K01428	1
00791 Atrazine degradation	K01429	1
00791 Atrazine degradation	K01430	1
05120 Epithelial cell signaling in Helicobacter pylori infection	K14048	1
00230 Purine metabolism	K00073	1
00230 Purine metabolism	K22601	1
ko01002	K22602	1
09180 Brite Hierarchies	09185 Viral protein families	1
09185 Viral protein families	ko03200	1
ko03200	K25500	1
ko03200	K24972	1
ko01002	K11540	1
00250 Alanine, aspartate and glutamate metabolism	K11541	1
00250 Alanine, aspartate and glutamate metabolism	K01954	1
00250 Alanine, aspartate and glutamate metabolism	K01955	1
00250 Alanine, aspartate and glutamate metabolism	K01956	1
00250 Alanine, aspartate and glutamate metabolism	K00609	1
00250 Alanine, aspartate and glutamate metabolism	K00610	1
00250 Alanine, aspartate and glutamate metabolism	K00608	1
00240 Pyrimidine metabolism	K01465	1
00240 Pyrimidine metabolism	K17828	1
00240 Pyrimidine metabolism	K02823	1
00240 Pyrimidine metabolism	K00226	1
00240 Pyrimidine metabolism	K00254	1
00983 Drug metabolism - other enzymes	K13421	1
00240 Pyrimidine metabolism	K00762	1
00240 Pyrimidine metabolism	K01591	1
00983 Drug metabolism - other enzymes	K13800	1
00240 Pyrimidine metabolism	K13809	1
00240 Pyrimidine metabolism	K09903	1
00240 Pyrimidine metabolism	K25435	1
00240 Pyrimidine metabolism	K06287	1
00240 Pyrimidine metabolism	K07043	1
00240 Pyrimidine metabolism	K01937	1
00240 Pyrimidine metabolism	K00945	1
00770 Pantothenate and CoA biosynthesis	K13799	1
00240 Pyrimidine metabolism	K08320	1
00983 Drug metabolism - other enzymes	K00876	1
00240 Pyrimidine metabolism	K08723	1
00240 Pyrimidine metabolism	K25434	1
00760 Nicotinate and nicotinamide metabolism	K01240	1
00983 Drug metabolism - other enzymes	K00757	1
00240 Pyrimidine metabolism	K00761	1
09182 Protein families: genetic information processing	ko03000	1
ko03000	K02825	1
00240 Pyrimidine metabolism	K16328	1
00240 Pyrimidine metabolism	K16329	1
00240 Pyrimidine metabolism	K16330	1
00240 Pyrimidine metabolism	K24242	1
00240 Pyrimidine metabolism	K10213	1
00240 Pyrimidine metabolism	K01250	1
00240 Pyrimidine metabolism	K12700	1
00240 Pyrimidine metabolism	K00756	1
00240 Pyrimidine metabolism	K21057	1
00983 Drug metabolism - other enzymes	K01489	1
00330 Arginine and proline metabolism	K01485	1
00330 Arginine and proline metabolism	K03365	1
00240 Pyrimidine metabolism	K01494	1
00240 Pyrimidine metabolism	K16904	1
00240 Pyrimidine metabolism	K09887	1
09183 Protein families: signaling and cellular processes	ko02044	1
ko02044	K01493	1
ko03200	K19796	1
ko03200	K19797	1
00240 Pyrimidine metabolism	K00943	1
ko03400	K01520	1
09162 Cancer: specific types	05219 Bladder cancer	1
05219 Bladder cancer	K00758	1
00983 Drug metabolism - other enzymes	K00857	1
01523 Antifolate resistance	K00560	1
00670 One carbon pool by folate	K13998	1
00670 One carbon pool by folate	K03465	1
00770 Pantothenate and CoA biosynthesis	K17722	1
00770 Pantothenate and CoA biosynthesis	K17723	1
00983 Drug metabolism - other enzymes	K00207	1
ko04147	K01464	1
00983 Drug metabolism - other enzymes	K01431	1
00240 Pyrimidine metabolism	K06016	1
00240 Pyrimidine metabolism	K19794	1
00240 Pyrimidine metabolism	K19795	1
00240 Pyrimidine metabolism	K09018	1
00240 Pyrimidine metabolism	K09024	1
00240 Pyrimidine metabolism	K09020	1
00240 Pyrimidine metabolism	K09021	1
00240 Pyrimidine metabolism	K09023	1
00260 Glycine, serine and threonine metabolism	K16066	1
00240 Pyrimidine metabolism	K09019	1
ko01007	K00811	1
ko01007	K00812	1
ko01007	K00813	1
ko01007	K11358	1
09110 Biosynthesis of other secondary metabolites	00950 Isoquinoline alkaloid biosynthesis	1
00950 Isoquinoline alkaloid biosynthesis	K03334	1
00760 Nicotinate and nicotinamide metabolism	K00278	1
09181 Protein families: metabolism	ko01008	1
ko01008	K01779	1
04146 Peroxisome	K00272	1
00460 Cyanoamino acid metabolism	K01424	1
ko01002	K13051	1
02020 Two-component system	K05597	1
00460 Cyanoamino acid metabolism	K01914	1
ko01002	K01953	1
00250 Alanine, aspartate and glutamate metabolism	K22457	1
00250 Alanine, aspartate and glutamate metabolism	K13566	1
00270 Cysteine and methionine metabolism	K09758	1
ko01007	K14260	1
ko01007	K00827	1
00430 Taurine and hypotaurine metabolism	K00259	1
00430 Taurine and hypotaurine metabolism	K19244	1
00250 Alanine, aspartate and glutamate metabolism	K01744	1
ko04147	K01940	1
ko04147	K01755	1
00220 Arginine biosynthesis	K14681	1
00250 Alanine, aspartate and glutamate metabolism	K18309	1
00250 Alanine, aspartate and glutamate metabolism	K18310	1
00250 Alanine, aspartate and glutamate metabolism	K18311	1
ko01002	K14592	1
00340 Histidine metabolism	K01437	1
00330 Arginine and proline metabolism	K00294	1
ko03000	K13821	1
05230 Central carbon metabolism in cancer	K01425	1
00250 Alanine, aspartate and glutamate metabolism	K08590	1
00261 Monobactam biosynthesis	K00928	1
00261 Monobactam biosynthesis	K12524	1
00261 Monobactam biosynthesis	K12525	1
00261 Monobactam biosynthesis	K12526	1
00261 Monobactam biosynthesis	K00133	1
00300 Lysine biosynthesis	K00003	1
00260 Glycine, serine and threonine metabolism	K00872	1
00260 Glycine, serine and threonine metabolism	K02204	1
09108 Metabolism of cofactors and vitamins	00750 Vitamin B6 metabolism	1
00750 Vitamin B6 metabolism	K01733	1
00260 Glycine, serine and threonine metabolism	K01620	1
00260 Glycine, serine and threonine metabolism	K13290	1
00260 Glycine, serine and threonine metabolism	K20801	1
ko01007	K00639	1
00260 Glycine, serine and threonine metabolism	K00060	1
00260 Glycine, serine and threonine metabolism	K15789	1
ko01007	K00643	1
09165 Substance dependence	05034 Alcoholism	1
05034 Alcoholism	K00274	1
09110 Biosynthesis of other secondary metabolites	00960 Tropane, piperidine and pyridine alkaloid biosynthesis	1
00960 Tropane, piperidine and pyridine alkaloid biosynthesis	K00276	1
04146 Peroxisome	K00273	1
00330 Arginine and proline metabolism	K00613	1
00330 Arginine and proline metabolism	K00542	1
00330 Arginine and proline metabolism	K08688	1
00260 Glycine, serine and threonine metabolism	K00499	1
00260 Glycine, serine and threonine metabolism	K00108	1
00260 Glycine, serine and threonine metabolism	K11440	1
00260 Glycine, serine and threonine metabolism	K17755	1
00260 Glycine, serine and threonine metabolism	K00130	1
00270 Cysteine and methionine metabolism	K00544	1
00260 Glycine, serine and threonine metabolism	K25220	1
00260 Glycine, serine and threonine metabolism	K00479	1
00260 Glycine, serine and threonine metabolism	K21832	1
00260 Glycine, serine and threonine metabolism	K00309	1
00260 Glycine, serine and threonine metabolism	K00315	1
00260 Glycine, serine and threonine metabolism	K21833	1
00260 Glycine, serine and threonine metabolism	K21834	1
00260 Glycine, serine and threonine metabolism	K25960	1
00260 Glycine, serine and threonine metabolism	K25961	1
00260 Glycine, serine and threonine metabolism	K00301	1
00260 Glycine, serine and threonine metabolism	K00302	1
00260 Glycine, serine and threonine metabolism	K00303	1
00260 Glycine, serine and threonine metabolism	K00305	1
00260 Glycine, serine and threonine metabolism	K00304	1
04146 Peroxisome	K00306	1
00260 Glycine, serine and threonine metabolism	K00314	1
00260 Glycine, serine and threonine metabolism	K00552	1
00260 Glycine, serine and threonine metabolism	K18896	1
00260 Glycine, serine and threonine metabolism	K18897	1
00260 Glycine, serine and threonine metabolism	K24071	1
00260 Glycine, serine and threonine metabolism	K13042	1
00270 Cysteine and methionine metabolism	K01697	1
ko04147	K01758	1
00270 Cysteine and methionine metabolism	K01752	1
00290 Valine, leucine and isoleucine biosynthesis	K01754	1
00290 Valine, leucine and isoleucine biosynthesis	K17989	1
00470 D-Amino acid metabolism	K20498	1
00470 D-Amino acid metabolism	K01753	1
00470 D-Amino acid metabolism	K12235	1
00470 D-Amino acid metabolism	K25316	1
00470 D-Amino acid metabolism	K25317	1
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K01694	1
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K01695	1
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K01696	1
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K06001	1
ko01007	K00836	1
00260 Glycine, serine and threonine metabolism	K06718	1
00260 Glycine, serine and threonine metabolism	K06720	1
00260 Glycine, serine and threonine metabolism	K10674	1
00260 Glycine, serine and threonine metabolism	K13745	1
00260 Glycine, serine and threonine metabolism	K15783	1
00260 Glycine, serine and threonine metabolism	K15784	1
00260 Glycine, serine and threonine metabolism	K15785	1
00260 Glycine, serine and threonine metabolism	K15786	1
ko01007	K00816	1
00450 Selenocompound metabolism	K01760	1
ko01007	K14155	1
00270 Cysteine and methionine metabolism	K21623	1
00270 Cysteine and methionine metabolism	K17216	1
00270 Cysteine and methionine metabolism	K00547	1
00670 One carbon pool by folate	K00548	1
00670 One carbon pool by folate	K24042	1
00450 Selenocompound metabolism	K00549	1
00999 Biosynthesis of various plant secondary metabolites	K00789	1
00330 Arginine and proline metabolism	K01611	1
00480 Glutathione metabolism	K00797	1
00480 Glutathione metabolism	K24034	1
00480 Glutathione metabolism	K00802	1
02025 Biofilm formation - Pseudomonas aeruginosa	K13060	1
02025 Biofilm formation - Pseudomonas aeruginosa	K13061	1
02024 Quorum sensing	K13062	1
02024 Quorum sensing	K20248	1
02024 Quorum sensing	K20249	1
02024 Quorum sensing	K20250	1
02024 Quorum sensing	K22954	1
02024 Quorum sensing	K22955	1
02024 Quorum sensing	K22956	1
02024 Quorum sensing	K22957	1
02024 Quorum sensing	K22968	1
00999 Biosynthesis of various plant secondary metabolites	K05953	1
00270 Cysteine and methionine metabolism	K01243	1
09108 Metabolism of cofactors and vitamins	00130 Ubiquinone and other terpenoid-quinone biosynthesis	1
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18284	1
00270 Cysteine and methionine metabolism	K01244	1
00270 Cysteine and methionine metabolism	K00899	1
00270 Cysteine and methionine metabolism	K00772	1
00270 Cysteine and methionine metabolism	K12960	1
00270 Cysteine and methionine metabolism	K19696	1
00270 Cysteine and methionine metabolism	K08963	1
00270 Cysteine and methionine metabolism	K08964	1
00270 Cysteine and methionine metabolism	K16054	1
00270 Cysteine and methionine metabolism	K08965	1
00270 Cysteine and methionine metabolism	K08966	1
00270 Cysteine and methionine metabolism	K09880	1
00270 Cysteine and methionine metabolism	K08967	1
