#parent	child
00790 Folate biosynthesis	K17488
00790 Folate biosynthesis	K17487
00790 Folate biosynthesis	K09739
00790 Folate biosynthesis	K07142
00790 Folate biosynthesis	K06984
00790 Folate biosynthesis	K06897
00790 Folate biosynthesis	K17364
00790 Folate biosynthesis	K18853
00790 Folate biosynthesis	K15740
00790 Folate biosynthesis	K22102
04122 Sulfur relay system	K03639
04122 Sulfur relay system	K03637
00790 Folate biosynthesis	K20967
04122 Sulfur relay system	K03635
04122 Sulfur relay system	K21142
04122 Sulfur relay system	K03831
04122 Sulfur relay system	K03638
00790 Folate biosynthesis	K03750
09156 Nervous system	04727 GABAergic synapse
04727 GABAergic synapse	K15376
00790 Folate biosynthesis	K07141
00790 Folate biosynthesis	K03752
00790 Folate biosynthesis	K13818
00790 Folate biosynthesis	K15631
00670 One carbon pool by folate	K13402
ko04147	K00288
00670 One carbon pool by folate	K13403
00670 One carbon pool by folate	K00295
00970 Aminoacyl-tRNA biosynthesis	K00604
00670 One carbon pool by folate	K25221
00670 One carbon pool by folate	K25915
00670 One carbon pool by folate	K00289
00670 One carbon pool by folate	K25009
01523 Antifolate resistance	K25004
00670 One carbon pool by folate	K01746
00670 One carbon pool by folate	K01934
00830 Retinol metabolism	K00515
00830 Retinol metabolism	K11146
04146 Peroxisome	K11147
00830 Retinol metabolism	K11148
00830 Retinol metabolism	K11149
00830 Retinol metabolism	K11150
00830 Retinol metabolism	K11151
00830 Retinol metabolism	K11152
00830 Retinol metabolism	K11153
00830 Retinol metabolism	K11161
00830 Retinol metabolism	K11154
00830 Retinol metabolism	K15734
04977 Vitamin digestion and absorption	K00678
04977 Vitamin digestion and absorption	K11156
00830 Retinol metabolism	K11157
00830 Retinol metabolism	K11158
00830 Retinol metabolism	K00061
00830 Retinol metabolism	K07249
ko00199	K07437
ko00199	K12664
ko00199	K12665
ko00199	K17683
ko00199	K07411
ko00199	K17720
ko00199	K07420
ko00199	K07423
00830 Retinol metabolism	K09516
ko00199	K17951
ko02048	K01885
ko03016	K14163
00860 Porphyrin metabolism	K02492
ko01007	K01845
ko04147	K01698
00860 Porphyrin metabolism	K01749
00860 Porphyrin metabolism	K01719
00860 Porphyrin metabolism	K01599
00860 Porphyrin metabolism	K00228
00860 Porphyrin metabolism	K02495
00860 Porphyrin metabolism	K00230
00860 Porphyrin metabolism	K00231
00860 Porphyrin metabolism	K08973
00860 Porphyrin metabolism	K01772
00860 Porphyrin metabolism	K00435
00860 Porphyrin metabolism	K25033
00860 Porphyrin metabolism	K13542
00860 Porphyrin metabolism	K13543
00860 Porphyrin metabolism	K02496
00860 Porphyrin metabolism	K02302
00860 Porphyrin metabolism	K02303
00860 Porphyrin metabolism	K00589
00860 Porphyrin metabolism	K02304
00860 Porphyrin metabolism	K24866
00860 Porphyrin metabolism	K03794
00860 Porphyrin metabolism	K22225
00860 Porphyrin metabolism	K22226
00860 Porphyrin metabolism	K22227
00860 Porphyrin metabolism	K24867
00860 Porphyrin metabolism	K02190
00860 Porphyrin metabolism	K03795
00860 Porphyrin metabolism	K22011
00860 Porphyrin metabolism	K03394
00860 Porphyrin metabolism	K13540
00860 Porphyrin metabolism	K02229
00860 Porphyrin metabolism	K05934
00860 Porphyrin metabolism	K13541
00860 Porphyrin metabolism	K21479
00860 Porphyrin metabolism	K05936
00860 Porphyrin metabolism	K02189
00860 Porphyrin metabolism	K02228
00860 Porphyrin metabolism	K05895
00860 Porphyrin metabolism	K02188
00860 Porphyrin metabolism	K00595
00860 Porphyrin metabolism	K02191
00860 Porphyrin metabolism	K03399
00860 Porphyrin metabolism	K06042
00860 Porphyrin metabolism	K02224
00860 Porphyrin metabolism	K02230
00860 Porphyrin metabolism	K09882
00860 Porphyrin metabolism	K09883
00860 Porphyrin metabolism	K13786
00860 Porphyrin metabolism	K00798
00860 Porphyrin metabolism	K19221
00860 Porphyrin metabolism	K02232
00860 Porphyrin metabolism	K02227
00860 Porphyrin metabolism	K02225
00860 Porphyrin metabolism	K08260
00860 Porphyrin metabolism	K02231
00860 Porphyrin metabolism	K19712
00860 Porphyrin metabolism	K02233
00860 Porphyrin metabolism	K25496
00860 Porphyrin metabolism	K22465
00860 Porphyrin metabolism	K22466
00860 Porphyrin metabolism	K25497
00860 Porphyrin metabolism	K25498
00860 Porphyrin metabolism	K25499
00860 Porphyrin metabolism	K00768
00860 Porphyrin metabolism	K02226
09182 Protein families: genetic information processing	ko03032
ko03032	K22316
00860 Porphyrin metabolism	K16651
00860 Porphyrin metabolism	K04720
00860 Porphyrin metabolism	K04032
00860 Porphyrin metabolism	K22012
00860 Porphyrin metabolism	K21610
00860 Porphyrin metabolism	K21611
00860 Porphyrin metabolism	K21612
00860 Porphyrin metabolism	K03403
00860 Porphyrin metabolism	K03404
00860 Porphyrin metabolism	K03405
00860 Porphyrin metabolism	K03428
00860 Porphyrin metabolism	K04034
00860 Porphyrin metabolism	K04035
00860 Porphyrin metabolism	K19073
00860 Porphyrin metabolism	K21231
00860 Porphyrin metabolism	K04036
00860 Porphyrin metabolism	K00218
00860 Porphyrin metabolism	K04037
00860 Porphyrin metabolism	K04038
00860 Porphyrin metabolism	K04039
ko01006	K04040
00860 Porphyrin metabolism	K08099
00860 Porphyrin metabolism	K13600
00860 Porphyrin metabolism	K13606
00860 Porphyrin metabolism	K18010
00860 Porphyrin metabolism	K22013
00860 Porphyrin metabolism	K13544
00860 Porphyrin metabolism	K13071
00860 Porphyrin metabolism	K13545
00860 Porphyrin metabolism	K11333
00860 Porphyrin metabolism	K11334
00860 Porphyrin metabolism	K11335
00860 Porphyrin metabolism	K11336
00860 Porphyrin metabolism	K11337
00900 Terpenoid backbone biosynthesis	K10960
00860 Porphyrin metabolism	K21058
00860 Porphyrin metabolism	K13602
00860 Porphyrin metabolism	K13601
00860 Porphyrin metabolism	K13603
00860 Porphyrin metabolism	K13604
ko01006	K13605
00860 Porphyrin metabolism	K21312
00860 Porphyrin metabolism	K07215
00860 Porphyrin metabolism	K07226
00860 Porphyrin metabolism	K07145
09166 Cardiovascular disease	05418 Fluid shear stress and atherosclerosis
05418 Fluid shear stress and atherosclerosis	K00510
09154 Digestive system	04978 Mineral absorption
04978 Mineral absorption	K21418
00860 Porphyrin metabolism	K21480
00860 Porphyrin metabolism	K00214
00860 Porphyrin metabolism	K23825
00860 Porphyrin metabolism	K08100
00860 Porphyrin metabolism	K05369
00860 Porphyrin metabolism	K05370
00860 Porphyrin metabolism	K08101
00860 Porphyrin metabolism	K05371
ko03200	K21796
00860 Porphyrin metabolism	K01764
ko04147	K13624
04978 Mineral absorption	K14735
ko03029	K19054
00860 Porphyrin metabolism	K03594
00860 Porphyrin metabolism	K22336
00860 Porphyrin metabolism	K22552
ko00199	K00487
00940 Phenylpropanoid biosynthesis	K01904
00362 Benzoate degradation	K01075
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03181
ko01006	K03179
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03182
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18800
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K00568
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03185
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03183
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03184
ko01006	K06125
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K06126
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K00591
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K06127
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K06134
09109 Metabolism of terpenoids and polyketides	01053 Biosynthesis of siderophore group nonribosomal peptides
01053 Biosynthesis of siderophore group nonribosomal peptides	K01851
01053 Biosynthesis of siderophore group nonribosomal peptides	K02552
01053 Biosynthesis of siderophore group nonribosomal peptides	K02361
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K02551
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K08680
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K02549
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K14759
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K01911
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K14760
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K01661
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K12073
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K19222
ko01006	K02548
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K23094
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K17872
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K23095
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11782
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18285
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18286
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K20810
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11783
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11784
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K11785
05418 Fluid shear stress and atherosclerosis	K00355
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K03809
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K19267
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K10106
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K05357
ko01006	K12501
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K12502
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K18534
ko01006	K09833
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K09834
00130 Ubiquinone and other terpenoid-quinone biosynthesis	K05928
ko01006	K13565
ko00199	K24441
00900 Terpenoid backbone biosynthesis	K00099
00900 Terpenoid backbone biosynthesis	K00991
00900 Terpenoid backbone biosynthesis	K12506
00900 Terpenoid backbone biosynthesis	K00919
00900 Terpenoid backbone biosynthesis	K01770
00900 Terpenoid backbone biosynthesis	K03526
00900 Terpenoid backbone biosynthesis	K03527
04976 Bile secretion	K00021
00900 Terpenoid backbone biosynthesis	K00054
04146 Peroxisome	K00869
00900 Terpenoid backbone biosynthesis	K00938
04146 Peroxisome	K13273
00900 Terpenoid backbone biosynthesis	K01597
00900 Terpenoid backbone biosynthesis	K17942
00900 Terpenoid backbone biosynthesis	K06981
00900 Terpenoid backbone biosynthesis	K25517
00900 Terpenoid backbone biosynthesis	K09128
00900 Terpenoid backbone biosynthesis	K25518
00900 Terpenoid backbone biosynthesis	K18689
00900 Terpenoid backbone biosynthesis	K18690
00900 Terpenoid backbone biosynthesis	K22813
00900 Terpenoid backbone biosynthesis	K01823
ko01006	K00787
ko01006	K00795
ko01006	K14066
ko01006	K00804
ko01006	K13789
ko01006	K13787
ko01006	K12503
00900 Terpenoid backbone biosynthesis	K15887
00900 Terpenoid backbone biosynthesis	K14215
00900 Terpenoid backbone biosynthesis	K21273
ko01006	K05355
00900 Terpenoid backbone biosynthesis	K21268
00900 Terpenoid backbone biosynthesis	K21274
00900 Terpenoid backbone biosynthesis	K21275
ko01006	K00805
ko01006	K24873
ko01006	K02523
ko01006	K05356
ko01006	K12504
ko01006	K12505
ko01006	K11778
00900 Terpenoid backbone biosynthesis	K19177
00900 Terpenoid backbone biosynthesis	K15888
00900 Terpenoid backbone biosynthesis	K12742
ko01006	K05955
ko01006	K05954
ko01002	K08658
ko04147	K06013
00900 Terpenoid backbone biosynthesis	K00587
00900 Terpenoid backbone biosynthesis	K15889
00900 Terpenoid backbone biosynthesis	K05906
09109 Metabolism of terpenoids and polyketides	00981 Insect hormone biosynthesis
00981 Insect hormone biosynthesis	K15890
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15891
00900 Terpenoid backbone biosynthesis	K15892
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15793
09109 Metabolism of terpenoids and polyketides	00902 Monoterpenoid biosynthesis
00902 Monoterpenoid biosynthesis	K12467
00902 Monoterpenoid biosynthesis	K21925
ko00199	K21069
00902 Monoterpenoid biosynthesis	K20142
00902 Monoterpenoid biosynthesis	K15086
00902 Monoterpenoid biosynthesis	K22049
00902 Monoterpenoid biosynthesis	K15087
ko00199	K05525
ko00199	K23810
00902 Monoterpenoid biosynthesis	K15088
00902 Monoterpenoid biosynthesis	K21926
ko00199	K15089
00902 Monoterpenoid biosynthesis	K15090
00902 Monoterpenoid biosynthesis	K15091
00902 Monoterpenoid biosynthesis	K15092
00902 Monoterpenoid biosynthesis	K15093
00902 Monoterpenoid biosynthesis	K15094
00902 Monoterpenoid biosynthesis	K15095
ko00199	K07381
09109 Metabolism of terpenoids and polyketides	00903 Limonene and pinene degradation
00903 Limonene and pinene degradation	K07382
00902 Monoterpenoid biosynthesis	K15096
00902 Monoterpenoid biosynthesis	K07384
00902 Monoterpenoid biosynthesis	K22050
00902 Monoterpenoid biosynthesis	K15097
00902 Monoterpenoid biosynthesis	K07385
00902 Monoterpenoid biosynthesis	K18108
ko00199	K21120
00902 Monoterpenoid biosynthesis	K22208
00902 Monoterpenoid biosynthesis	K21938
00902 Monoterpenoid biosynthesis	K15098
00902 Monoterpenoid biosynthesis	K20979
00902 Monoterpenoid biosynthesis	K20986
ko00199	K15099
00902 Monoterpenoid biosynthesis	K23232
00902 Monoterpenoid biosynthesis	K20144
00902 Monoterpenoid biosynthesis	K23990
00902 Monoterpenoid biosynthesis	K23862
ko00199	K20618
ko01003	K21373
ko01003	K21374
ko00199	K23276
ko00199	K13400
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14173
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14174
00909 Sesquiterpenoid and triterpenoid biosynthesis	K22064
ko00199	K12645
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14175
00909 Sesquiterpenoid and triterpenoid biosynthesis	K10156
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14176
00909 Sesquiterpenoid and triterpenoid biosynthesis	K21984
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14177
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15794
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15795
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15796
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15797
00909 Sesquiterpenoid and triterpenoid biosynthesis	K12249
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14178
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15798
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15799
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14179
00909 Sesquiterpenoid and triterpenoid biosynthesis	K21927
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15800
ko00199	K20561
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15801
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15802
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15803
00909 Sesquiterpenoid and triterpenoid biosynthesis	K10187
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14180
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15804
ko00199	K15805
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14181
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14182
ko00199	K15472
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15806
00909 Sesquiterpenoid and triterpenoid biosynthesis	K18109
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15807
00909 Sesquiterpenoid and triterpenoid biosynthesis	K18110
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15808
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14184
00909 Sesquiterpenoid and triterpenoid biosynthesis	K18111
00909 Sesquiterpenoid and triterpenoid biosynthesis	K18112
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14185
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14186
00998 Biosynthesis of various antibiotics	K12250
ko00199	K15907
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14183
00909 Sesquiterpenoid and triterpenoid biosynthesis	K22065
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15809
00909 Sesquiterpenoid and triterpenoid biosynthesis	K26054
00909 Sesquiterpenoid and triterpenoid biosynthesis	K06045
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15810
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15811
09110 Biosynthesis of other secondary metabolites	00996 Biosynthesis of various alkaloids
00996 Biosynthesis of various alkaloids	K15812
00909 Sesquiterpenoid and triterpenoid biosynthesis	K19010
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15815
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15813
00909 Sesquiterpenoid and triterpenoid biosynthesis	K20658
00909 Sesquiterpenoid and triterpenoid biosynthesis	K21928
ko00199	K15814
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15816
00909 Sesquiterpenoid and triterpenoid biosynthesis	K20659
00999 Biosynthesis of various plant secondary metabolites	K15817
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15818
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15819
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15820
00909 Sesquiterpenoid and triterpenoid biosynthesis	K16204
00909 Sesquiterpenoid and triterpenoid biosynthesis	K16205
00909 Sesquiterpenoid and triterpenoid biosynthesis	K16206
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15821
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15822
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15823
00909 Sesquiterpenoid and triterpenoid biosynthesis	K19011
00909 Sesquiterpenoid and triterpenoid biosynthesis	K16207
09109 Metabolism of terpenoids and polyketides	00904 Diterpenoid biosynthesis
00904 Diterpenoid biosynthesis	K04120
00904 Diterpenoid biosynthesis	K04121
00904 Diterpenoid biosynthesis	K20657
ko00199	K04122
ko00199	K21292
ko00199	K04123
00904 Diterpenoid biosynthesis	K05282
00904 Diterpenoid biosynthesis	K04124
00904 Diterpenoid biosynthesis	K04125
ko00199	K20666
00904 Diterpenoid biosynthesis	K24460
ko00199	K12917
ko00199	K12918
ko00199	K12919
00904 Diterpenoid biosynthesis	K12920
00904 Diterpenoid biosynthesis	K16082
ko00199	K16083
00904 Diterpenoid biosynthesis	K14036
ko00199	K16084
ko00199	K21291
00904 Diterpenoid biosynthesis	K14037
ko00199	K21719
ko00199	K21718
00904 Diterpenoid biosynthesis	K14038
00904 Diterpenoid biosynthesis	K12921
00904 Diterpenoid biosynthesis	K14039
ko00199	K12922
00904 Diterpenoid biosynthesis	K12923
ko00199	K12924
ko00199	K20512
00904 Diterpenoid biosynthesis	K12925
00904 Diterpenoid biosynthesis	K12926
00904 Diterpenoid biosynthesis	K22945
00904 Diterpenoid biosynthesis	K12927
ko00199	K14040
00904 Diterpenoid biosynthesis	K14041
00904 Diterpenoid biosynthesis	K19571
00904 Diterpenoid biosynthesis	K14042
00904 Diterpenoid biosynthesis	K18113
ko00199	K20513
ko00199	K22636
ko00199	K22635
ko00199	K22637
ko00199	K22638
ko00199	K22634
00904 Diterpenoid biosynthesis	K20514
00904 Diterpenoid biosynthesis	K20515
00904 Diterpenoid biosynthesis	K14043
